title,date,year,description,subject,id,refID
"September 30th, 1983",1983-09-30,1983," Aggie Days (pg 2, c2) | Alumni publication. Begins publication (pg 22, c4) | Cheating (pg 1, c1) | Doors locked to women's dorms (pg 9, c1) | Guest lecturer, Drama Department. Photo (pg 4, c1) | Matches (pg 15, c1) | National Faculty Exchange Program (pg 3, c1) | Professor of Foreign Language Department. Photo (pg 11, c1) | Statewide university programs exchange (pg 7, c1) | Student counseling center (pg 24, c1) | Student evaluation of teaching programs and teachers (pg 2, c3)","Aggie Days; Idaho: The University; Cheating; Dormitories; Blunt, Jerry; Women's volleyball; National Faculty Exchange Program; Moody, Michael; Statewide university programs exchange; Student counseling center; Student evaluation of teaching programs and teachers",ARG-1983-09-30,9759
"October 4th, 1983",1983-10-04,1983," Break-in (pg 2, c1) | Men's rugby (Blue Mountain Rugby club) (pg 9, c1) | Nightline (pg 1, c1) | U of I vs. Eastern Washington University. Photo (pg 7, c3) | Women's team - Invitational meets (pg 7, c1)",Computer Services; Men's rugby (Blue Mountain Rugby club); Nightline; Football; Track - Cross country,ARG-1983-10-04,9651
"October 7th, 1983",1983-10-07,1983," Association of Interpretive Naturalists (pg 7, c1) | ASUI-Senate (pg 2, c1) | Gifts to library (pg 20, c1) | KUOI (pg 9, c1) | Sex (pg 1, c1) | Student media (pg 3, c1)",Association of Interpretive Naturalists; ASUI-Senate; Gifts to library; KUOI; Sex; State Board of Education,ARG-1983-10-07,9658
"October 11th, 1983",1983-10-11,1983," AAUP censure report on 'Financial Exigency' UI 1981 (pg 2, c1) | Creator of cartoon 'MaCklin' (pg 1, c1) | Invitational meets (pg 9, c1) | Matches. Photo (pg 8, c1) | National Wilderness Workshop (pg 3, c1) | University of Idaho vs. Portland State University. Photo (pg 7, c3) | Women's team - Invitational meets (pg 9, c1)","American Association of University Professors; Mundt, Mike; Track - Cross country; Women's volleyball; National Wilderness Workshop; Football; Track - Cross country",ARG-1983-10-11,9660
"October 14th, 1983",1983-10-14,1983," Archaeological dig (pg 21, c1) | Associate dean of Veterinary school (pg 24, c1) | Job interview sign-ups (pg 1, c3) | Lecture notes program (pg 20, c1) | Matches. Photo (pg 17, c1) | Photos (pg 1, c9) | University of Idaho research funding (pg 6, c1)","Anthropology, Dept of; Koller, Loren D.; Career planning and placement center; Lecture notes program; Women's volleyball; National Wilderness Workshop; University of Idaho research funding",ARG-1983-10-14,9761
"October 18th, 1983",1983-10-18,1983,,,ARG-1983-10-18,10330
"October 21st, 1983",1983-10-21,1983," ASUI-Incorporation proposal (pg 1, c1) | Directed study courses (pg 10, c1) | Financial aid records accessed (pg 23, c1) | Found Money Fund of Idaho (FMFI) (pg 23, c1) | Handicapped students - Campus accessibilities - modifications (pg 2, c2) | Head basketball coach. Photo (pg 30, c1) | Homecoming (pg 25, c1) | Idaho 2000 conference (pg 15, c1) | KUID-TV (pg 2, c2) | Matches. Photo (pg 25, c1) | Photo only (pg 32, c1) | Queen. Photo (pg 25, c1) | Statewide university programs exchange (pg 19, c2) | Theatre Department production. Photo on p.35 (pg 33, c1) | Wilderness Resource distinguished lecture series, lecturer. Photo (pg 7, c1) | Women's team - Invitational meets. Photo (pg 32, c1)","ASUI-Incorporation proposal; Directed study courses; Computer crime - UI; Found Money Fund of Idaho (FMFI); Handicapped students - Campus accessibilities - modifications; Trumbo, Bill; Homecoming; Idaho 2000 conference; KUID-TV; Women's volleyball; Sharples, Patsy; Homecoming; Statewide university programs exchange; 'Matchmaker'; Frome, Michael; Track - Cross country",ARG-1983-10-21,9835
"October 25th, 1983",1983-10-25,1983," 1956-57 ASUI executive board. Photo (pg 1, c1) | Exchange students (pg 16, c1) | Football - Photo (pg 8, c1) | Idaho 2000 conference (pg 13, c1) | Matches. Photo (pg 10, c1) | Photo (pg 9, c1) | Photos (pg 6, c1) | Statewide university programs exchange (pg 3, c1) | University of Idaho vs. University of Montana. Photo (pg 1, c1)","Maxey, Dave; Exchange students; Yarno, John; Idaho 2000 conference; Women's volleyball; Bailey, Boyce; Homecoming; Statewide university programs exchange; Football",ARG-1983-10-25,9652
"October 28th, 1983",1983-10-28,1983," Alcohol Awareness week (pg 22, c1) | Asbestos repairs to buildings on campus (pg 18, c1) | Candidates-GPA requirement (pg 2, c1) | Food services - Blue Bucket. Photo (pg 1, c1) | Food Services (pg 1, c1) | Matches (pg 15, c3) | Photo (pg 7, c1) | Possibility of contamination air (pg 2, c2) | Proposed (pg 3, c1) | Theatre Department production. Photo (pg 9, c1)",Alcohol Awareness week; Asbestos repairs to buildings on campus; ASUI-Elections; Student union building; Student union building; Women's volleyball; Theatre organ - University auditorium; Forestry building; Admission requirements and regulations; 'Matchmaker',ARG-1983-10-28,9656
"November 1st, 1983",1983-11-01,1983," Matches (pg 7, c1) | Statewide university programs exchange (pg 3, c1) | University of Idaho - Role and mission statement (pg 3, c1)",Women's volleyball; Statewide university programs exchange; University of Idaho - Role and mission statement,ARG-1983-11-01,9662
"November 4th, 1983",1983-11-04,1983," Alcohol consumption - Students (pg 1, c1) | Alcohol policy (pg 1, c1) | Basketball, Women's team (pg 17, c3) | Beer to be sold on course? (pg 1, c0) | Candidates-GPA requirement (pg 2, c2) | Musicology group - School of Music (pg 9, c1) | UI vs. Japanese Ito-Yokado. Photo (pg 15, c1) | Women's team - Mountain west athletic conference cross-country championship (pg 17, c1)","Alcohol consumption - Students; Alcohol policy; Basketball, Women's team; Golf course; ASUI-Elections; Collegiums Museum; Women's volleyball; Track - Cross country",ARG-1983-11-04,9655
"November 8th, 1983",1983-11-08,1983," ASUI-Elections (pg 1, c1) | Director, High School Relations. Photo (pg 1, c1) | Life Science building - addition (pg 6, c2) | Matches (pg 9, c4) | Meets - women's team (pg 11, c1) | Meets. Photo (pg 11, c1) | UI student - bodybuilder. Photo (pg 9, c1) | UI vs. Northern Arizona University (pg 9, c4) | Women's team - Mountain west athletic conference cross-country championship. Photo (pg 14, c1) | Women's team. Photo (pg 14, c1)","ASUI-Elections; Barnes, Jim; Life Science building - addition; Women's volleyball; Swimming; Biggs, Steve; Football; Track - Cross country; Track - Cross country",ARG-1983-11-08,9653
"November 11th, 1983",1983-11-11,1983," Assistant professor of Art. Photo (pg 13, c1) | Associate professor of Art. Photo (pg 13, c1) | ASUI-Recreation facilities board (pg 12, c1) | ASUI-Senate (pg 2, c1) | Basketball, Women's team (pg 21, c4) | Computer crime - UI (pg 3, c1) | Default rate (pg 8, c4) | Emeritus professor of Art. Photo (pg 13, c1) | Faculty council - Faculty Affairs committee (pg 2, c3) | Gifts to University of Idaho (pg 11, c1) | Head football coach. Photo (pg 1, c1) | Photo (pg 14, c1) | Photo (pg 20, c1) | Shop supervisor. Art and Architecture department. Photo (pg 15, c1) | Tournaments (pg 19, c1) | UI student injured in hunting accident. Photo (pg 9, c1) | Varsity team (pg 21, c1) | Volleyball player. Photo (pg 19, c3)","L'Hote, Williard; Giese, David; ASUI-Recreation facilities board; ASUI-Senate; Basketball, Women's team; Computer crime - UI; Student loans; Dunn, Alfred; Faculty council - Faculty Affairs committee; Gifts to University of Idaho; Erickson, Dennis; University Dance Theatre; Joe Vandal; Loney, Jim; Women's volleyball; Baird, Kathie; Basketball; Johns, Beth Ann",ARG-1983-11-11,9762
"November 15th, 1983",1983-11-15,1983," Candidates. Photos (pg 7, c1) | Faculty, U of I, Assistant professor of Civil Engineering. Establishes scholarship fund (pg 19, c4) | Fifteenth anniversary of FM (pg 17, c1) | Matches. Photo (pg 11, c3) | Meets - women's team (pg 12, c3) | Meets (pg 12, c3) | Photo (pg 12, c1) | Plan (pg 17, c1) | UI vs. Bellco Elec. (AAU team). Photo (pg 10, c1) | Varsity team. Photo (pg 10, c3) | Women's team - NCAA district VII championship (pg 12, c3)","ASUI-Elections; Byers, Roland O.; KUOI; Women's volleyball; Swimming; Sharples, Patsy; National Wilderness Workshop; Basketball, Women's; Basketball; Track - Cross country",ARG-1983-11-15,9763
"November 18th, 1983",1983-11-18,1983,,,ARG-1983-11-18,10331
"November 29th, 1983",1983-11-29,1983," Idaho/Mark IV Thanksgiving classic (pg 7, c1) | Sharples, Patsy (pg 9, c1) | UI vs. Boise State University. Photo (pg 10, c1) | University of Idaho vs. University of California, Irvine. Photo (pg 7, c4) | Use of hypnosis (pg 1, c1) | Women's team - NCAA district VII championship (pg 9, c1)","Basketball, Women's; Sharples, Patsy; Football; Basketball; Student counseling center; Track - Cross country",ARG-1983-11-29,9663
"December 2nd, 1983",1983-12-02,1983," Admission requirements and regulations (pg 2, c1) | Chemical spill - Physical science building (pg 2, c2) | English professor. Photo (pg 9, c1) | Math professor. Photo (pg 1, c1) | UI theatre department studio series production (pg 9, c3) | Varsity team. Photo (pg 15, c1)","Admission requirements and regulations; Chemical spill - Physical science building; Davis, Jack; Voxman, Bill; Lady House Blues; Basketball",ARG-1983-12-02,9764
"December 6th, 1983",1983-12-06,1983," Admission requirements and regulations (pg 2, c2) | Human rights day (Proclaimed by mayor Dee Hagar (pg 14, c1) | Meets - women's team (pg 10, c1) | Meets (pg 10, c1) | Photo (pg 11, c3) | Quarterback, UI football team. Photo (pg 9, c1) | University of Idaho vs. Eastern Montana (pg 9, c3) | University Research office (pg 3, c1)","Admission requirements and regulations; Human rights day (Proclaimed by mayor Dee Hagar; Swimming; Basketball, Women's team; Hobart, Ken; Basketball; University Research office",ARG-1983-12-06,9664
"December 9th, 1983",1983-12-09,1983," Basketball player (pg 10, c4) | Budget - U of I (pg 2, c2) | Funding formula (pg 2, c2)","Garza, Frank; Budget -; State Board of Education",ARG-1983-12-09,9665
"January 10th, 1984",1984-01-10,1984," ASUI president 1984-. Photo (pg 8, c1) | Baseball club (pg 20, c1) | Basketball, Women's team (pg 19, c1) | Budget - State Funding formula (pg 11, c1) | Chairs faculty council. Photo (pg 8, c4) | Economics professor. Photo (pg 6, c1) | Electrical Engineering- registration for labs (pg 7, c1) | Learning resource center (pg 10, c4) | Meets - women's team. Photos (pg 19, c1) | President of U of I. Photo p.8 (pg 1, c1) | Professor of French. Portrait (pg 14, c1) | Registration - Televised course availability (pg 2, c1) | Remodel (pg 9, c3) | Student financial aid (pg 9, c3) | Student summer newspaper (pg 9, c3) | UI vs. Gonzaga (pg 19, c1) | UI vs. San Francisco (pg 19, c1) | UI vs. University of Washington (pg 19, c1) | UI vs. Washington State University (non -conference play) (pg 19, c1) | University of Idaho - Research (pg 14, c1) | Varsity team (pg 24, c1) | Varsity team vs. Eastern Washington State (pg 27, c3) | Varsity team vs. San Siege State University (pg 27, c1)","Leclaire, Tom; Baseball club; Basketball, Women's team; Budget - State Funding formula; Zakrajsek, Dorothy; Wenders, Jack; Electrical Engineering- registration for labs; Learning resource center; Swimming; Gibb, Richard; Rose, Alan; Registration - Televised course availability; Ridenbaugh Hall; Student financial aid; Summer Sun; Basketball, Women's; University of Idaho - Research; Basketball",ARG-1984-01-10,9836
"January 13th, 1984",1984-01-13,1984," ASUI-lobbyist (pg 2, c1) | Basketball player. Photo (pg 13, c3) | Basketball, Women's team (pg 13, c3) | Basketball, Women's team (pg 18, c1) | Director of university information (pg 6, c4) | President of U of I (pg 1, c1) | Proposed recreation area - ski area (pg 1, c1) | Spring registration (pg 2, c2) | Tamarack Ski area (pg 1, c1) | Varsity team vs. Montana State College (pg 13, c1)","ASUI lobbyist; Raese, Mary Ann; Westerwelle, Mary; Basketball, Women's team; Basketball, Women's team; Grebner, Marythea; Gibb, Richard; Proposed recreation area - ski area; Spring registration; Tamarack Ski area; Basketball",ARG-1984-01-13,9666
"January 17th, 1984",1984-01-17,1984," Former University of Idaho professor who brought suit against the University of Idaho (pg 2, c1) | Found Money Fund of Idaho (FMFI) (pg 12, c3) | Found Money Fund of Idaho (FMFI) (pg 6, c1) | Mark IV-All Comer meet (Men's and women's) (pg 7, c1) | Meets - women's team (pg 10, c1) | Meets (pg 10, c1) | Secret ballot vote (pg 1, c1) | UI vs. Idaho State University (pg 7, c4) | UI vs. Weber State (pg 7, c4) | Varsity team vs. University of Montana (pg 9, c1)","Pace, Lois; Found Money Fund of Idaho (FMFI); Track; Swimming; ASUI lobbyist; Basketball, Women's; Basketball",ARG-1984-01-17,9674
"January 20th, 1984",1984-01-20,1984," Admission requirements and regulations (pg 1, c1) | Core curriculum (pg 3, c1) | Faculty, U of I, Assistant professor of Civil Engineering. Photo (pg 6, c3) | Tamarack Ski area (pg 8, c1) | Teacher evaluation (pg 2, c2)","Admission requirements and regulations; Core curriculum; Byers, Roland O.; Tamarack Ski area; Teacher evaluation",ARG-1984-01-20,9679
"January 23rd, 1984",1984-01-23,1984," ASUI-Senate (pg 3, c2) | College of Education faculty. Retires. Photo (pg 6, c1) | Executive Director if Idaho State Board of Education. Photo (pg 1, c1) | Expands membership (pg 6, c4) | Photo (pg 3, c1) | UI vs. Montana State University (pg 7, c1) | UI vs. University of Montana (pg 7, c1) | Varsity team vs. Boise State University. Photo (pg 7, c1) | WAMI program (pg 2, c1) | Washington-Alaska-Montana-Idaho medical school program. Fee hike proposed (pg 2, c1) | Washington-Oregon-Idaho veterinary medicine program. Proposed fee hike (pg 2, c1) | WOI program (pg 2, c1)","ASUI-Senate; Kaus, Paul; McQuillen, Charles; University of Idaho Foundation; College Bowl Team; Basketball, Women's; Basketball; Fees; WAMI program; WOI program; Fees",ARG-1984-01-23,9667
"January 27th, 1984",1984-01-27,1984," Basketball, Women's team (pg 14, c1) | Director of UI galleries. Photo (pg 7, c3) | Football player. Drafted by USFL (pg 13, c4) | Invitational meets (pg 12, c2) | Meets - women's team. Photo (pg 11, c1) | Meets (pg 11, c1) | Per-registration (pg 3, c1) | Quarterback, UI football team (pg 13, c2) | Ski team (pg 12, c1) | Varsity team vs. Northern Arizona University. Photo (pg 11, c1) | WAMI program (pg 1, c1) | WOI program (pg 1, c1)","Basketball, Women's team; Ecton, Kathy; Seman, Steve; Skiing; Swimming; Per-registration; Hobart, Ken; Ski team; Basketball; Fees; Fees",ARG-1984-01-27,9668
"January 31st, 1984",1984-01-31,1984," Basketball player. Photo (pg 7, c3) | Director of handicapped services. Photo (pg 3, c1) | Invitational meets (pg 7, c1) | Photo (pg 13, c1) | Quarterback, UI football team (pg 1, c1) | UI vs. Eastern Washington State (pg 9, c1) | WAMI program (pg 1, c1) | WOI program (pg 1, c1)","Edmonds, Kris; Milhollin, Dianne; Skiing; American Festival Ballet; Hobart, Ken; Basketball, Women's; Fees; Fees",ARG-1984-01-31,9669
"February 3rd, 1984",1984-02-03,1984," Faculty, U of I instructor in music (pg 7, c3) | In-State tuition (pg 1, c1) | State Board of Education (pg 1, c1) | UI vs. Portland State (pg 11, c4) | Varsity team vs. Weber State University (pg 12, c1)","Billingsley, William A.; In-State tuition; State Board of Education; Basketball, Women's; Basketball",ARG-1984-02-03,9670
"February 7th, 1984",1984-02-07,1984," Basketball player (pg 11, c1) | Basketball, Women's team (pg 16, c1) | Campus lighting (pg 22, c0) | Joe Vandal -Neon-Sign (pg 21, c4) | Photo (pg 18, c1) | Security in dorms (pg 1, c0) | Sign language teacher (pg 19, c1) | UI vs. Boise State University (pg 16, c1) | UI vs. Portland State (pg 16, c1) | Vandal indoor track and field meet. Photos on p.12 (pg 11, c1) | Washington-Alaska-Montana-Idaho medical school program (pg 1, c7) | Washington-Oregon-Idaho veterinary medicine program (pg 2, c1)","Reitz, Pete; Basketball, Women's team; Campus lighting; Joe Vandal -Neon-Sign; Men's rugby (Blue Mountain Rugby club); Dormitories; Miller, Rocky; Basketball, Women's; Track; WAMI program; WOI program",ARG-1984-02-07,9765
"February 10th, 1984",1984-02-10,1984," Basketball, Women's team (pg 18, c1) | Faculty evaluation by students (pg 2, c1) | Matches (pg 15, c1) | Varsity team vs. University of Montana (pg 15, c1) | Vice president of Development. Photo (pg 1, c1)","Basketball, Women's team; Faculty evaluation by students; Women's Tennis; Basketball; Laughton, Jack",ARG-1984-02-10,9671
"February 14th, 1984",1984-02-14,1984," Assistant dean of Student Advisory Services (pg 5, c0) | ASUI-Committee (pg 2, c1) | Cheer leaders (pg 7, c1) | Exchange students (pg 5, c1) | In-State tuition (pg 1, c1) | North Idaho peacemakers (pg 11, c1) | UI vs. Idaho State University (pg 17, c1) | UI vs. Weber State (pg 17, c1) | Varsity team vs. Montana State College (pg 19, c1)","Bush, Colann (Corky); ASUI-Committee; Cheer leaders; Exchange students; In-State tuition; North Idaho peacemakers; Basketball, Women's; Basketball",ARG-1984-02-14,9672
